41.90826754	-87.58379369	9.6	 03/06/2011 19:32:39 	2.7	61.9
41.90828096	-87.58376674	9.5	 03/06/2011 19:32:40 	2.6	79.3
41.90828096	-87.58373979	9.6	 03/06/2011 19:32:41 	2.6	91.2
41.90828096	-87.58371284	9.6	 03/06/2011 19:32:42 	2.3	94.7
41.90828096	-87.58367691	9.4	 03/06/2011 19:32:43 	2.5	101.8
41.90827425	-87.58364996	9.5	 03/06/2011 19:32:44 	2.4	106.7
41.90826754	-87.58362301	9.5	 03/06/2011 19:32:45 	2.5	104.5
41.90826083	-87.58358708	9.6	 03/06/2011 19:32:46 	2.6	102.3
41.90825412	-87.58355115	9.5	 03/06/2011 19:32:47 	2.6	99.4
41.90824741	-87.5835242	9.3	 03/06/2011 19:32:48 	2.8	112.8
41.9082407	-87.58348827	9.5	 03/06/2011 19:32:49 	2.6	102.8
41.90823399	-87.58346132	9.5	 03/06/2011 19:32:50 	2.6	110.9
41.90822728	-87.58343438	9.4	 03/06/2011 19:32:51 	2.7	103.5
41.90822057	-87.58339844	9.4	 03/06/2011 19:32:52 	2.7	110.7
41.90820715	-87.5833715	9.3	 03/06/2011 19:32:53 	2.8	108.5
41.90820044	-87.58333556	9.4	 03/06/2011 19:32:54 	2.9	111.7
41.90819373	-87.58329963	9.2	 03/06/2011 19:32:55 	2.9	110.8
41.90818031	-87.58327268	9.3	 03/06/2011 19:32:56 	2.7	106.5
41.9081736	-87.58323675	9.3	 03/06/2011 19:32:57 	2.6	109.3
41.90816689	-87.58320981	9.2	 03/06/2011 19:32:58 	2.8	112.8
41.90815347	-87.58318286	9.3	 03/06/2011 19:32:59 	2.4	128.5
41.90814005	-87.58316489	9.3	 03/06/2011 19:33:00 	2.4	151.1
41.90811992	-87.58315591	9.3	 03/06/2011 19:33:01 	2.2	171.9
41.90809979	-87.58315591	9.3	 03/06/2011 19:33:02 	2.1	192.5
41.90807965	-87.58316489	9.4	 03/06/2011 19:33:03 	1.9	204.3
41.90806623	-87.58317387	9.4	 03/06/2011 19:33:04 	2	214.8
41.9080461	-87.58318286	9.4	 03/06/2011 19:33:05 	2.1	208.3
41.90803268	-87.58320082	9.4	 03/06/2011 19:33:06 	2.4	219
41.90801255	-87.58321879	9.4	 03/06/2011 19:33:07 	2.6	210.8
41.90799242	-87.58323675	9.3	 03/06/2011 19:33:08 	2.5	212.1
41.90797229	-87.58325472	9.5	 03/06/2011 19:33:09 	2.3	208.8
41.90795216	-87.5832637	9.3	 03/06/2011 19:33:10 	2.5	216.1
41.90793203	-87.58328167	9.5	 03/06/2011 19:33:11 	2.7	210.7
41.9079119	-87.58329963	9.3	 03/06/2011 19:33:12 	2.7	207.7
41.90789177	-87.5833176	9.3	 03/06/2011 19:33:13 	2.8	215.7
41.90787164	-87.58333556	9.3	 03/06/2011 19:33:14 	3	215.5
41.90785151	-87.58335353	9.4	 03/06/2011 19:33:15 	2.5	212.9
41.90783138	-87.5833715	9.5	 03/06/2011 19:33:16 	2.3	217.8
41.90781125	-87.58338946	9.3	 03/06/2011 19:33:17 	2.7	211.9
41.90779111	-87.58340743	9.3	 03/06/2011 19:33:18 	2.8	211.1
41.90777098	-87.58342539	9.3	 03/06/2011 19:33:19 	2.6	208.6
41.90775085	-87.58344336	9.3	 03/06/2011 19:33:20 	2.6	212.8
41.90773072	-87.58346132	9.2	 03/06/2011 19:33:21 	2.9	211.8
41.90770388	-87.58347929	9.2	 03/06/2011 19:33:22 	2.8	211.3
41.90768375	-87.58349725	9.2	 03/06/2011 19:33:23 	2.8	213.6
41.90766362	-87.58351522	9.2	 03/06/2011 19:33:24 	2.5	213
41.90764349	-87.58353319	9.1	 03/06/2011 19:33:25 	2.7	210.9
41.90762336	-87.58355115	9.2	 03/06/2011 19:33:26 	2.6	210.2
41.90760323	-87.58356912	9.5	 03/06/2011 19:33:27 	2.7	212.6
41.9075831	-87.58358708	9.2	 03/06/2011 19:33:28 	3	216.9
41.90755626	-87.58360505	9.3	 03/06/2011 19:33:29 	2.6	213.4
41.90754283	-87.58362301	9.3	 03/06/2011 19:33:30 	2.6	212.7
41.9075227	-87.58364098	9.5	 03/06/2011 19:33:31 	2.6	214.6
41.90749586	-87.58365895	9.5	 03/06/2011 19:33:32 	2.7	205.2
41.90747573	-87.58367691	9.5	 03/06/2011 19:33:33 	2.8	208.6
41.9074556	-87.58369488	9.6	 03/06/2011 19:33:34 	2.8	208.5
41.90742876	-87.58371284	9.5	 03/06/2011 19:33:35 	2.9	209.5
41.90740863	-87.58373081	9.5	 03/06/2011 19:33:36 	2.9	213.8
41.9073885	-87.58374877	9.6	 03/06/2011 19:33:37 	2.7	214.6
41.90736837	-87.58376674	9.4	 03/06/2011 19:33:38 	2.7	210.8
41.90734824	-87.5837847	9.6	 03/06/2011 19:33:39 	2.5	217.8
41.90732811	-87.58380267	9.5	 03/06/2011 19:33:40 	2.7	213.2
41.90730797	-87.58382064	9.4	 03/06/2011 19:33:41 	2.7	214.9
41.90728113	-87.5838386	9.6	 03/06/2011 19:33:42 	2.7	210.9
41.907261	-87.58385657	9.6	 03/06/2011 19:33:43 	2.9	209.8
41.90723416	-87.58387453	9.5	 03/06/2011 19:33:44 	3	206.2
41.90721403	-87.5838925	9.4	 03/06/2011 19:33:45 	2.9	206.2
41.9071939	-87.58391046	9.8	 03/06/2011 19:33:46 	2.4	207.5
41.90717377	-87.58391945	9.4	 03/06/2011 19:33:47 	2.7	212.2
41.90715364	-87.58393741	9.6	 03/06/2011 19:33:48 	2.6	217.8
41.90713351	-87.58395538	9.8	 03/06/2011 19:33:49 	2.6	212.1
41.90711338	-87.58398233	9.8	 03/06/2011 19:33:50 	2.7	221
41.90709325	-87.58400029	9.5	 03/06/2011 19:33:51 	3	219.8
41.90707311	-87.58401826	9.3	 03/06/2011 19:33:52 	2.8	219.2
